id,advert_id,domain,developer,address,gp,description,entrance_number,floor,area,room_count,flat_number,price,published_at,actualized_at,dataset
7dd07670-69d0-443a-809e-ed23ed771984,320774,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №70",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,12,37.2,1,70,3750000,2023-08-27,2023-09-07,old
7a4564d9-aeec-4d2d-b8cb-c2bb36a895ea,320322,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №122",,"1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,9,37.2,1,122,4100000,2023-12-19,2023-09-07,old
751dd83e-f62a-4ef0-b30e-23ccb9a69b58,320546,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №77",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,17,38.5,1,77,4600000,2023-11-02,2023-09-07,old
60243e1e-c24a-421e-b24b-ebeedd479074,300688,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 2, квартира №135",,"3-комнатная квартира на ул. Монтажников, дом 38 2 подъезд",2,12,86.6,3,135,7250000,2023-10-06,2023-09-07,old
c1da2f56-f9b6-46aa-919b-d6386feade19,320319,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №119",,"3-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,8,86.6,3,119,7350000,2023-08-27,2023-09-07,old
c02150da-1a69-4fd7-8872-dc64dd50b9c9,320616,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 2, квартира №146",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 2 подъезд",2,14,38.8,1,146,4600000,2023-08-27,2023-09-07,old
1077210a-cc34-4ff8-a684-d6ca244618df,300599,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №46",,"1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,9,37.2,1,46,4000000,2023-08-27,2023-09-07,old
ad5dc3db-55f8-4f84-bbdc-f4378230bc07,320471,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №2",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,2,38.9,1,2,4600000,2023-04-21,2023-09-07,old
533ed04c-d1c2-455a-b37e-02c2d4f556e2,320121,t-dsk.ru,ТДСК,"ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №116",ГП-7,1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд,2,8,39.6,1,116,3800000,2023-10-06,2023-09-06,old
749576d7-ba0e-4deb-bba3-ea901b5d6a49,320764,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №60",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,10,87.2,3,60,6200000,2023-12-15,2023-09-06,old
b2f59a33-796a-45e8-a4d3-06b97ad26e89,320758,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №54",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,9,86.8,3,54,6200000,2023-12-06,2023-09-06,old
1fe8a546-e541-4d37-b0f7-404d7d706c7a,320772,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №68",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,12,,1,68,2800000,2023-12-06,2023-09-06,old
7ebce9ab-b3aa-4d45-9acc-f9f31f1cb232,320778,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №74",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,13,,1,74,2800000,2023-12-06,2023-09-06,old
624c645c-f3dd-4bbd-be49-7f7240e4267b,300725,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 3, квартира №172",,"1-комнатная квартира на ул. Монтажников, дом 38 3 подъезд",3,5,37.3,1,172,4000000,2023-11-02,2023-09-06,old
8921fb87-5369-48fb-b218-f058a65323a2,320829,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №125",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,11,41.0,1,125,3950000,2023-11-02,2023-09-06,old
0894f244-da9f-48d4-a315-bce65b5e9700,147062,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 5, квартира №227",,"1-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 5 подъезд",5,1,41.0,1,227,4100000,2023-10-06,2023-09-06,old
905a24e1-4904-458c-8f32-56408ef9af80,251707,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №124",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,8,39.5,1,124,4250000,2023-10-06,2023-09-06,old
a686f10a-cfd8-4acd-96a5-d429b7d8b9e2,251713,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №130",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,9,39.6,1,130,4250000,2023-10-06,2023-09-06,old
13f36ee3-412d-4f4c-a8cf-bf44eb58787e,300581,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №28",,"1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,6,37.3,1,28,4000000,2023-10-06,2023-09-06,old
3553cf43-26d3-4c61-8634-ed22fbab9e99,251699,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №116",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,7,39.5,1,116,4250000,2023-08-27,2023-09-06,old
d56f0f1e-329c-4473-8e5c-febea87a9ba7,320421,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №221",,"1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,15,39.5,1,221,4250000,2023-08-27,2023-09-06,old
d5fb55ca-3654-4774-bace-41e8c9223de1,320714,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №10",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,2,37.3,1,10,3750000,2023-08-27,2023-09-06,old
f08ccec4-ae28-4a50-afe3-06184ba4a5a8,320358,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №158",,"1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,2,39.6,1,158,4250000,2023-08-27,2023-09-06,old
49584470-fcf5-4e4e-aced-0ab18526a543,320788,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №84",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,14,86.9,3,84,6200000,2023-04-21,2023-09-06,old
1a7e6398-b0f2-4317-8ac8-719e75b584c7,251669,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №86",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,2,39.6,1,86,4250000,2023-12-06,2023-09-06,old
43cfb57b-4f0c-43d1-b982-3f49f572b886,251622,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №39",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,8,39.7,1,39,4250000,2023-12-06,2023-09-06,old
5cb4b043-524a-48b1-9ff1-4b817fc21580,320315,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №115",,"3-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,8,86.5,3,115,7350000,2023-12-06,2023-09-06,old
82d0bb4c-2d5c-40b7-b5d2-f68f4aa07bc3,251725,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №142",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,11,39.5,1,142,4250000,2023-11-02,2023-09-06,old
4b1e14a6-c34f-4913-862f-f158a3283306,251711,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №128",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,9,39.6,1,128,4250000,2023-10-06,2023-09-06,old
4b097e50-66a3-48be-8291-ecb7468ef316,320551,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №82",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,18,38.4,1,82,4600000,2023-08-27,2023-09-06,old
2e6d1397-dd2e-4129-bce6-3be0270fc59e,320631,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 2, квартира №161",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 2 подъезд",2,17,38.2,1,161,4600000,2023-08-27,2023-09-04,old
ba1b83fc-b666-4076-8dee-e5092bf63208,300623,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №70",,"1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,13,37.3,1,70,4000000,2023-12-06,2023-09-04,old
bf03bd6c-916f-40a0-949f-42bbaacc5d04,320710,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №6",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,1,53.9,1,6,4300000,2023-12-15,2023-09-02,old
b50e0805-847f-49ae-8b7f-d93ef22980d5,320812,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №108",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,7,67.6,2,108,5800000,2023-12-19,2023-09-01,old
f518ea35-fbb7-4c09-abab-7e62ca8fbba1,320064,t-dsk.ru,ТДСК,"ул. Александра Пушкина д.3, (ГП-7.7), подъезд 1, квартира №59",ГП-7,1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 1 подъезд,1,11,39.6,1,59,3800000,2023-12-15,2023-09-01,old
1c0f7268-4b9d-4a38-a1be-4e3b514da733,320390,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №190",,"3-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,9,86.5,3,190,7350000,2023-12-15,2023-09-01,old
4f7bcd8f-fe54-418c-b541-c43f3570a341,320398,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №198",,"1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,10,39.6,1,198,4250000,2023-12-06,2023-09-01,old
baffd854-dffe-4841-95b5-fff5c3e35cbd,320760,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №56",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,10,,1,56,2800000,2023-12-06,2023-09-01,old
ab0181cb-f423-4e27-a36f-ee38c1d567c6,300563,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №10",,"1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,3,37.4,1,10,4000000,2023-11-02,2023-09-01,old
69af688b-86db-4380-b321-a8c9fa636e47,300765,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 3, квартира №212",,"1-комнатная квартира на ул. Монтажников, дом 38 3 подъезд",3,13,37.2,1,212,4000000,2023-11-02,2023-09-01,old
25d60bf2-b575-40fa-bee1-7624a95d6883,320215,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 1, квартира №15",,"1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд",1,4,39.5,1,15,4250000,2023-11-02,2023-09-01,old
f0ed613c-809f-44ee-9b6c-e40cc6df9005,99505,t-dsk.ru,ТДСК,"ул. Монтажников 36, (ГП-4.7), подъезд 1, квартира №4",ГП-4,"1-комнатная квартира на улица Монтажников 36, ГП-4.7 1 подъезд",1,2,43.5,1,4,4500000,2023-11-02,2023-09-01,old
25239047-0003-473a-8f03-aed01e161dc6,320926,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 4, квартира №222",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 4 подъезд",4,8,67.4,2,222,5800000,2023-11-02,2023-09-01,old
5782cf19-a1bd-449f-a7e1-9c1464da74f7,320810,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №106",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,6,41.0,1,106,3950000,2023-10-06,2023-09-01,old
5fac1170-ebe1-459d-985c-5c656f81a81d,320796,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №92",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,3,67.7,2,92,5800000,2023-10-06,2023-09-01,old
ccd3ca5e-9a52-4cc2-928c-28a0c2dfbe81,320287,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №87",,"1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,2,37.3,1,87,4100000,2023-10-06,2023-09-01,old
c0a75130-6a0c-48d1-83c0-d50d5f56e374,320729,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №25",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,5,56.2,2,25,5150000,2023-08-27,2023-09-01,old
b3a7984d-19ad-44f5-9ccf-753303ba3cd7,320106,t-dsk.ru,ТДСК,"ул. Александра Пушкина д.3, (ГП-7.7), подъезд 2, квартира №101",ГП-7,1-комнатная квартира на ул. Александра Пушкина дом 3 (ГП-7.7) 2 подъезд,2,5,39.6,1,101,3800000,2023-08-27,2023-09-01,old
a36dcaad-0703-4db3-bf8a-2fbd68f692fc,320740,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №36",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,6,86.9,3,36,6200000,2023-08-27,2023-09-01,old
14f00e40-bb33-4246-898d-1e0d42148b9a,320806,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №102",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,5,40.9,1,102,3950000,2023-08-27,2023-09-01,old
09f2c66e-e25f-4aaf-8dac-4656e7899674,300717,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 3, квартира №164",,"3-комнатная квартира на ул. Монтажников, дом 38 3 подъезд",3,3,86.6,3,164,7250000,2023-08-27,2023-09-01,old
75c31ee9-8ddd-4250-9195-313e114f3e5a,320766,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №62",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,11,,1,62,2800000,2023-06-01,2023-09-01,old
ed91c679-5121-4429-a187-df8de7aa37aa,320754,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №50",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,9,,1,50,2800000,2023-06-01,2023-09-01,old
561b4617-2520-433c-a451-60e7efb0b751,320748,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №44",ГП-7,"1-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,8,,1,44,2800000,2023-06-01,2023-09-01,old
d4f9f249-1c5c-4462-87b7-467d39ced5be,320223,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 1, квартира №23",,"1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд",1,5,39.4,1,23,4250000,2023-12-15,2023-08-31,old
09f6b137-7113-4c68-bb77-3f75c9739402,320318,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №118",,"1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,8,39.4,1,118,4250000,2023-12-15,2023-08-31,old
d10a2beb-478f-44fb-a458-a049875a7d1e,320716,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 1, квартира №12",ГП-7,"3-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 1 подъезд",1,2,86.8,3,12,6200000,2023-12-15,2023-08-31,old
6f491f75-da4e-4287-ace9-d3d6f87f3eac,251661,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №78",,"3-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,14,86.7,3,78,7250000,2023-11-02,2023-08-31,old
1b7cdc9b-2b3d-4bae-820a-d275e9190b60,320401,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №201",,"1-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,11,39.5,1,201,4250000,2023-10-26,2023-08-31,old
bbe09cd9-e274-4bff-927a-925087572cd5,320203,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 1, квартира №3",,"1-комнатная квартира на ул. Монтажников, дом 40 1 подъезд",1,2,39.6,1,3,4250000,2023-08-27,2023-08-31,old
721f1e94-17c2-4952-8e7a-6e631f0a998c,321298,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №80",ГП-5,"1-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,15,,1,80,3400000,2023-08-27,2023-08-31,old
0c1760d4-53d9-496e-9ff0-7b59d9cec69d,320323,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №123",,"1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,9,39.6,1,123,4250000,2023-04-21,2023-08-31,old
278c1d9a-8d0d-4c87-8c3e-d61f3c2ca156,320800,t-dsk.ru,ТДСК,"ул. Александра Пушкина, д. 3, к.1 (ГП-7.11), подъезд 2, квартира №96",ГП-7,"2-комнатная квартира на ул. Александра Пушкина, д.3, к.1 ГП-7.11 2 подъезд",2,4,67.7,2,96,5800000,2023-10-06,2023-08-31,old
fd7f701c-41e3-4697-845f-024e241abe20,251728,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №145",,"3-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,12,86.9,3,145,7250000,2023-08-27,2023-08-31,old
ad785f71-cb1a-4803-9362-c4784050046c,251606,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №23",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,5,39.6,1,23,4250000,2023-12-06,2023-08-30,old
c6a3d462-316f-4453-ba02-f8f3c34bbe90,251735,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №152",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,13,39.6,1,152,4250000,2023-11-02,2023-08-30,old
d8b057c6-163c-4aa9-a7b3-fb93f11d31cf,321448,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №524",,"2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд",10,5,67.0,2,524,6600000,2023-11-02,2023-08-30,old
e89145bb-53f5-45e8-be93-8ff62b200047,251734,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №151",,"3-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,13,86.8,3,151,7250000,2023-11-02,2023-08-30,old
c670ed39-7753-4203-aa92-787a59d4c71e,300587,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №34",,"1-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,7,37.5,1,34,4000000,2023-11-02,2023-08-30,old
aa7d06b8-7ab9-4b95-9e21-8cf8fc1c7bbd,321273,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42а, (ГП-5.11), подъезд 1, квартира №55",ГП-5,"2-комнатная квартира на  ул. Монтажников, 42а (ГП-5.11) 1 подъезд",1,11,56.3,2,55,5950000,2023-10-26,2023-08-30,old
9c281cd5-51b0-449d-9fd7-5e86e3c4aee5,300770,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 3, квартира №217",,"1-комнатная квартира на ул. Монтажников, дом 38 3 подъезд",3,14,37.3,1,217,4000000,2023-10-06,2023-08-30,old
93606771-71b1-4c99-825b-c596fcad942a,300613,t-dsk.ru,ТДСК,"ул. Монтажников, д. 38, подъезд 1, квартира №60",,"3-комнатная квартира на ул. Монтажников, дом 38 1 подъезд",1,11,86.7,3,60,7250000,2023-10-06,2023-08-30,old
ffe3f18d-28e6-4f52-9246-c43b9aaff0fa,320526,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №57",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,13,38.5,1,57,4600000,2023-08-27,2023-08-30,old
4542eb74-6c07-44a5-bbc6-8c3171601c43,321456,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №556",,"2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд",10,13,67.0,2,556,6600000,2023-08-27,2023-08-30,old
23d56267-be5b-4f5b-9cef-6fed30a65cc1,320558,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 2, квартира №89",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 2 подъезд",2,2,39.9,1,89,4600000,2023-08-27,2023-08-30,old
ee44b9be-5b31-4b83-88f2-4c8e7588057e,321446,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №516",,"2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд",10,3,67.0,2,516,6600000,2023-08-27,2023-08-30,old
7e7e973b-a588-40e9-ba23-76e7f610dc8c,321073,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №79",ГП-5,"2-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,15,56.1,2,79,5950000,2023-08-27,2023-08-30,old
4c3e927a-6a8d-4c1f-acdd-b380613cf183,320375,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 3, квартира №175",,"3-комнатная квартира на ул. Монтажников, дом 40 3 подъезд",3,6,86.4,3,175,7350000,2023-12-19,2023-08-29,old
19f17439-8230-4f84-970d-c080c27e1262,321007,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №13",ГП-5,"2-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,4,56.0,2,13,5950000,2023-12-19,2023-08-29,old
624999ed-2e92-4e84-b32c-c186a13e7e37,320506,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №37",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,9,38.9,1,37,4600000,2023-12-15,2023-08-29,old
b414a692-3987-49bf-917d-e57bcf6f9c14,251742,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 2, квартира №159",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 2 подъезд",2,14,37.4,1,159,4200000,2023-12-15,2023-08-29,old
2bd5fe17-02b0-4fa1-887a-c80b18278a60,147006,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 4, квартира №171",,"1-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 4 подъезд",4,1,41.1,1,171,4100000,2023-12-15,2023-08-29,old
5c4e4a82-2f59-486d-8c99-1a21b261438b,320496,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №27",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,7,38.9,1,27,4600000,2023-12-15,2023-08-29,old
71cf9259-a2ab-4310-9b90-807a29359320,320328,t-dsk.ru,ТДСК,"ул. Монтажников, д. 40, подъезд 2, квартира №128",,"1-комнатная квартира на ул. Монтажников, дом 40 2 подъезд",2,10,39.6,1,128,4250000,2023-12-15,2023-08-29,old
38a9b255-c853-4fcb-ab7b-1c5fe3f73f72,320521,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 8, подъезд 1, квартира №52",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 8 1 подъезд",1,12,38.6,1,52,4600000,2023-12-06,2023-08-29,old
8f4587db-cd96-4838-aaa1-3f12f23d3586,321025,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №31",ГП-5,"2-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,7,56.2,2,31,5950000,2023-12-06,2023-08-29,old
8b0fa6ea-95f6-4c45-ae11-650d370ae15e,321455,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №552",,"2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд",10,12,67.0,2,552,6600000,2023-12-06,2023-08-29,old
1c2832a1-6d2a-4c59-8a74-fe21f3fbb5f6,321452,t-dsk.ru,ТДСК,"ул. Александра Митинского, д. 4, (ГП 3.8), подъезд 10, квартира №540",,"2-комнатная квартира на ул. Александра Митинского, дом 4, ГП 3.8 10 подъезд",10,9,67.0,2,540,6600000,2023-12-06,2023-08-29,old
cd011ed5-a446-4f06-a40c-1fe8383f4dc5,251624,t-dsk.ru,ТДСК,"ул. Валентины Трофимовой, д. 12, подъезд 1, квартира №41",,"1-комнатная квартира на ул. Валентины Трофимовой, дом 12 1 подъезд",1,8,39.7,1,41,4250000,2023-12-06,2023-08-29,old
8509a8cd-465c-4db2-8b3c-66efdaa34df8,321013,t-dsk.ru,ТДСК,"ул. Монтажников, д.  42, (ГП-5.10), подъезд 1, квартира №19",ГП-5,"2-комнатная квартира на  ул. Монтажников, 42 (ГП-5.10) 1 подъезд",1,5,56.0,2,19,5950000,2023-12-06,2023-08-29,old
